Penn	IL5_SN_000370_20160218_G0T0009RP-0	#Eritrea|#Eritrea	IL5_SN_000370_20160218_G0T0009RP:92-99	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20160218_G0T0009RP-1	#Ethiopia|#Ethiopia	IL5_SN_000370_20160218_G0T0009RP:101-109	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20160218_G0T0009RP-2	ኦሮሚያ|ኦሮሚያ	IL5_SN_000370_20160218_G0T0009RP:7-10	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20160218_G0T0009RP-3	#VOA|#VOA	IL5_SN_000370_20160218_G0T0009RP:111-114	NIL	ORG	NAM	1.0
Penn	IL5_SN_000370_20160317_G0T0009L4-0	#Ethiopia|#Ethiopia	IL5_SN_000370_20160317_G0T0009L4:68-76	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20160317_G0T0009L4-1	#Eritrea|#Eritrea	IL5_SN_000370_20160317_G0T0009L4:78-85	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20160317_G0T0009L4-2	#USA|#USA	IL5_SN_000370_20160317_G0T0009L4:59-62	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20160317_G0T0009L4-3	#VOATigrigna|#VOATigrigna	IL5_SN_000370_20160317_G0T0009L4:87-98	NIL	ORG	NAM	1.0
Penn	IL5_SN_000370_20160317_G0T0009L4-4	ዳዕሽ|ዳዕሽ	IL5_SN_000370_20160317_G0T0009L4:8-10	NIL	ORG	NAM	1.0
Penn	IL5_SN_000370_20160317_G0T0009L4-5	#IS|#IS	IL5_SN_000370_20160317_G0T0009L4:64-66	NIL	ORG	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-0	ኣዲስ ኣበባን|ኣዲስ ኣበባን	IL5_WL_020506_20160111_H0040ME6X:5-12	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-1	ኣዲስ ኣበባን|ኣዲስ ኣበባን	IL5_WL_020506_20160111_H0040ME6X:218-225	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-2	ኦሮምያን|ኦሮምያን	IL5_WL_020506_20160111_H0040ME6X:43-47	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-3	ኦሮምያን|ኦሮምያን	IL5_WL_020506_20160111_H0040ME6X:256-260	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-4	ኢህወዴግ|ኢህወዴግ	IL5_WL_020506_20160111_H0040ME6X:339-343	1814991	ORG	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-5	ሁዩማን ራይትስ ዎች(H.R.W|ሁዩማን ራይትስ ዎች(H.R.W	IL5_WL_020506_20160111_H0040ME6X:117-134	NIL	ORG	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-6	ሁምናን ራይትስ ዎች|ሁምናን ራይትስ ዎች	IL5_WL_020506_20160111_H0040ME6X:169-180	NIL	ORG	NAM	1.0
Penn	IL5_WL_020506_20160111_H0040ME6X-7	ዎች(H.R.W)|ዎች(H.R.W)	IL5_WL_020506_20160111_H0040ME6X:127-135	NIL	ORG	NAM	1.0
Penn	IL5_SN_000370_20151203_G0T000AE2-0	#Ethiopia|#Ethiopia	IL5_SN_000370_20151203_G0T000AE2:49-57	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20151203_G0T000AE2-1	ኦሮምያ|ኦሮምያ	IL5_SN_000370_20151203_G0T000AE2:3-6	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20151203_G0T000AE2-2	#Oromia|#Oromia	IL5_SN_000370_20151203_G0T000AE2:59-65	NIL	GPE	NAM	1.0
Penn	IL5_SN_000370_20151203_G0T000AE2-3	#VOATigrigna|#VOATigrigna	IL5_SN_000370_20151203_G0T000AE2:67-78	NIL	ORG	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-0	ሆሮጉድሩ|ሆሮጉድሩ	IL5_WL_020506_20160228_H0040ME3L:415-419	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-1	ሆሮጉድሩ|ሆሮጉድሩ	IL5_WL_020506_20160228_H0040ME3L:325-329	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-2	ኣሊቦ|ኣሊቦ	IL5_WL_020506_20160228_H0040ME3L:351-353	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-3	ኦሮምያ|ኦሮምያ	IL5_WL_020506_20160228_H0040ME3L:30-33	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-4	ኦሮምያ|ኦሮምያ	IL5_WL_020506_20160228_H0040ME3L:183-186	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-5	ወለጋ|ወለጋ	IL5_WL_020506_20160228_H0040ME3L:321-323	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-6	ኢህወደግ|ኢህወደግ	IL5_WL_020506_20160228_H0040ME3L:10-14	1814991	ORG	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-7	ኢህወደግ|ኢህወደግ	IL5_WL_020506_20160228_H0040ME3L:163-167	1814991	ORG	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-8	ጃራቴ|ጃራቴ	IL5_WL_020506_20160228_H0040ME3L:343-345	NIL	GPE	NAM	1.0
Penn	IL5_WL_020506_20160228_H0040ME3L-9	ፌደራል ፖሊስ|ፌደራል ፖሊስ	IL5_WL_020506_20160228_H0040ME3L:567-574	7533330	ORG	NAM	1.0
Penn	IL5_SN_000370_20160630_H0T005825-0	Stockholm|Stockholm	IL5_SN_000370_20160630_H0T005825:58-66	2673730	GPE	NAM	1.0
Penn	IL5_SN_000370_20160630_H0T005825-1	Tv Dimtzi Eritrawian|Tv Dimtzi Eritrawian	IL5_SN_000370_20160630_H0T005825:36-55	3165200	ORG	NAM	1.0
Penn	IL5_WL_020081_20160107_G0040IDA5-0	ሓዳስ ኤርትራ|ሓዳስ ኤርትራ	IL5_WL_020081_20160107_G0040IDA5:165-172	338010	ORG	NAM	1.0
Penn	IL5_WL_020081_20160107_G0040IDA5-1	ሓዳስ ኤርትራ|ሓዳስ ኤርትራ	IL5_WL_020081_20160107_G0040IDA5:2134-2141	338010	ORG	NAM	1.0
Penn	IL5_WL_020081_20160107_G0040IDA5-2	ተስፋማርያም ቦኽረጼን መርኢድ|ተስፋማርያም ቦኽረጼን መርኢድ	IL5_WL_020081_20160107_G0040IDA5:141-158	NIL	PER	NAM	1.0
Penn	IL5_WL_020081_20160107_G0040IDA5-3	ተስፋማርያም|ተስፋማርያም	IL5_WL_020081_20160107_G0040IDA5:349-355	NIL	PER	NAM	1.0
